year,month,fecha,file_idx,sheet_name,ncol,nrow,col_signature,first_row,second_row,tipo_hoja,periodo
2024,11,2024-11-01,1,22solcasaadpot,18,29,2.2. SOLICITUDES EN RELACIÓN A LA POBLACIÓN POTENCIALMENTE DEPENDIENTE | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,23solcasaad,29,37,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,24solcasaad_pobl,14,33,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | 0 a 64 | ...8 | ...9 | 65 a 79 | ...11 | ...12 | 80 y + | ...14,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,3solcasaad,26,32,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | 0 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,24asolcasaad_pobl,50,29,2.4.b. SOLICITUDES EN RELACIÓN A LA POBLACIÓN POR TRAMOS DE EDAD. GRÁFICOS | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29 | ...30 | ...31 | ...32 | ...33 | ...34 | ...35 | ...36 | ...37 | ...38 | ...39 | ...40 | ...41 | ...42 | ...43 | ...44 | ...45 | ...46 | ...47 | ...48 | ...49 | ...50,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,25solaltabaja,29,54,...1 | ...2 | ...3 | ...4 | ...5 | 0 a 64 | ...7 | ...8 | 65 a 79 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,26perfsaad,29,35,...1 | ...2 | ...3 | Menores de 3 | ...5 | ...6 | 3 a 18 | ...8 | ...9 | 19 a 30 | ...11 | ...12 | 31 a 45 | ...14 | ...15 | 46 a 54 | ...17 | ...18 | 55 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,post
2024,11,2024-11-01,1,31dictsaad,26,34,...1 | 3.1.  RESOLUCIONES DE GRADO | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,11,2024-11-01,1,31adictsaad,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,3.1.a.  RESOLUCIONES DE GRADO SEGÚN EL GRADO DE DEPENDENCIA RECONOCIDO Y CCAA. GRÁFICO | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,11,2024-11-01,1,31bdictsaad,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,3.1.b.  BENEFICIARIOS CON DERECHO POR GRADO Y CCAA. GRÁFICO | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,11,2024-11-01,1,32dictcasaadpot,18,31,3.2. RESOLUCIONES DE GRADO EN RELACIÓN A LA POBLACIÓN POTENCIALMENTE DEPENDIENTE | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,33dictcasaad,29,32,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,33dictcasaadGIII,29,32,Grado III | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,33dictcasaadGII,29,32,Grado II | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,33dictcasaadGI,29,32,Grado I | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,33dictcasaadG0,29,32,Sin Grado | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,34adictcasaad,14,33,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | 0 a 64 | ...8 | ...9 | 65 a 79 | ...11 | ...12 | 80 y + | ...14,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,8dictcasaad,26,32,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | 0 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,34bdictcasaad,50,29,3.4.b. RESOLUCIONES DE GRADO EN RELACIÓN A LA POBLACIÓN POR TRAMOS DE EDAD. GRÁFICOS | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29 | ...30 | ...31 | ...32 | ...33 | ...34 | ...35 | ...36 | ...37 | ...38 | ...39 | ...40 | ...41 | ...42 | ...43 | ...44 | ...45 | ...46 | ...47 | ...48 | ...49 | ...50,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,35ResolGraAltaBaj,29,54,...1 | ...2 | ...3 | ...4 | ...5 | 0 a 64 | ...7 | ...8 | 65 a 79 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,36perfresol,29,36,...1 | ...2 | ...3 | Menores de 3 | ...5 | ...6 | 3 a 18 | ...8 | ...9 | 19 a 30 | ...11 | ...12 | 31 a 45 | ...14 | ...15 | 46 a 54 | ...17 | ...18 | 55 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,36aperfresol_graf,28,27,...1 | ...2 | ...3 | Menores de 3 | ...5 | 3 a 18 | ...7 | 19 a 30 | ...9 | 31 a 45 | ...11 | 46 a 54 | ...13 | 55 a 64 | ...15 | 65 a 79 | ...17 | 80 y + | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,36bperfresol_graf,28,27,...1 | ...2 | ...3 | Menores de 3 | ...5 | 3 a 18 | ...7 | 19 a 30 | ...9 | 31 a 45 | ...11 | 46 a 54 | ...13 | 55 a 64 | ...15 | 65 a 79 | ...17 | 80 y + | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41benpresaad,24,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1. PERSONAS CON RESOLUCIÓN DE PIA Y PRESTACIONES. TODOS LOS GRADOS | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41benpresaad_graf,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.a. DISTRIBUCIÓN DE LAS PRESTACIONES POR TIPO DE PRESTACIÓN EN CADA CCAA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41abenpreGIII,24,35,GRADO III | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.1. PERSONAS DE GRADO III CON RESOLUCIÓN DE PIA Y PRESTACIONES | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41abenpreGIII_graf,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.1.a DISTRIBUCIÓN DE LAS PRESTACIONES DE GRADO III POR TIPO DE PRESTACIÓN EN CADA CCAA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41bbenpreGII,24,35,GRADO II | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.2. PERSONAS DE GRADO II CON RESOLUCIÓN DE PIA Y PRESTACIONES | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41bbenpreGII_graf,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.2.a DISTRIBUCIÓN DE LAS PRESTACIONES DE GRADO II POR TIPO DE PRESTACIÓN EN CADA CCAA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41cbenpreGI,24,35,GRADO I | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.3. PERSONAS DE GRADO I CON RESOLUCIÓN DE PIA Y PRESTACIONES | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,41cbenpreGI_graf,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.1.3.a DISTRIBUCIÓN DE LAS PRESTACIONES DE GRADO I POR TIPO DE PRESTACIÓN EN CADA CCAA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,42pbpcasaadpot,17,31,4.2. PERSONAS CON RESOLUCIÓN DE PIA EN RELACIÓN A LA POBLACIÓN POTENCIALMENTE DEPENDIENTE DE LAS CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17,NA | Situación a 30 de noviembre de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,43pbpcasaad,29,32,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,43pbpcasaadGIII,29,32,Grado III | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,43pbpcasaadGII,29,32,Grado II | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,43pbpcasaadGI,29,32,Grado I | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,11,2024-11-01,1,44apbpcasaad,14,33,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | 0 a 64 | ...8 | ...9 | 65 a 79 | ...11 | ...12 | 80 y + | ...14,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
