df_origen;ccaa;periodo;variable;yhat
dictsaad_all;Comunidad Foral de Navarra;2024-07;censo_total;6,66124401202034e+05
dictsaad_all;Comunidad Foral de Navarra;2024-08;censo_total;6,66323700798492e+05
dictsaad_all;Comunidad Foral de Navarra;2024-09;censo_total;6,66523000394950e+05
dictsaad_all;Comunidad Foral de Navarra;2024-10;censo_total;6,66722299991408e+05
dictsaad_all;Comunidad Foral de Navarra;2024-11;censo_total;6,66921599587866e+05
dictsaad_all;Comunidad Foral de Navarra;2024-12;censo_total;6,67120899184323e+05
dictsaad_all;Comunidad Foral de Navarra;2025-01;censo_total;6,67320198780781e+05
dictsaad_all;Comunidad Foral de Navarra;2025-02;censo_total;6,67519498377239e+05
dictsaad_all;Comunidad Foral de Navarra;2025-03;censo_total;6,67718797973697e+05
dictsaad_all;Comunidad Foral de Navarra;2025-04;censo_total;6,67918097570155e+05
dictsaad_all;Comunidad Foral de Navarra;2025-05;censo_total;6,68117397166613e+05
dictsaad_all;Comunidad Foral de Navarra;2025-06;censo_total;6,68316696763071e+05
dictsaad_all;Comunidad Foral de Navarra;2025-07;censo_total;6,68515996359529e+05
dictsaad_all;Comunidad Foral de Navarra;2025-08;censo_total;6,68715295955987e+05
dictsaad_all;Comunidad Foral de Navarra;2025-09;censo_total;6,68914595552445e+05
dictsaad_all;Comunidad Foral de Navarra;2023-01;ppd;8,61331119421964e+04
dictsaad_all;Comunidad Foral de Navarra;2023-02;ppd;8,62233967782584e+04
dictsaad_all;Comunidad Foral de Navarra;2023-03;ppd;8,63136816143203e+04
dictsaad_all;Comunidad Foral de Navarra;2023-04;ppd;8,64039664503823e+04
dictsaad_all;Comunidad Foral de Navarra;2023-05;ppd;8,64942512864443e+04
dictsaad_all;Comunidad Foral de Navarra;2023-06;ppd;8,65845361225063e+04
dictsaad_all;Comunidad Foral de Navarra;2023-07;ppd;8,66748209585682e+04
dictsaad_all;Comunidad Foral de Navarra;2023-08;ppd;8,67651057946302e+04
dictsaad_all;Comunidad Foral de Navarra;2023-09;ppd;8,68553906306922e+04
dictsaad_all;Comunidad Foral de Navarra;2023-10;ppd;8,69456754667541e+04
dictsaad_all;Comunidad Foral de Navarra;2023-11;ppd;8,70359603028161e+04
dictsaad_all;Comunidad Foral de Navarra;2023-12;ppd;8,71262451388781e+04
dictsaad_all;Comunidad Foral de Navarra;2024-01;ppd;8,72165299749400e+04
dictsaad_all;Comunidad Foral de Navarra;2024-02;ppd;8,73068148110020e+04
dictsaad_all;Comunidad Foral de Navarra;2024-03;ppd;8,73970996470640e+04
dictsaad_all;Comunidad Foral de Navarra;2024-04;ppd;8,74873844831259e+04
dictsaad_all;Comunidad Foral de Navarra;2024-05;ppd;8,75776693191879e+04
dictsaad_all;Comunidad Foral de Navarra;2024-06;ppd;8,76679541552499e+04
dictsaad_all;Comunidad Foral de Navarra;2024-07;ppd;8,77582389913119e+04
dictsaad_all;Comunidad Foral de Navarra;2024-08;ppd;8,78485238273738e+04
dictsaad_all;Comunidad Foral de Navarra;2024-09;ppd;8,79388086634358e+04
dictsaad_all;Comunidad Foral de Navarra;2024-10;ppd;8,80290934994978e+04
dictsaad_all;Comunidad Foral de Navarra;2024-11;ppd;8,81193783355597e+04
dictsaad_all;Comunidad Foral de Navarra;2024-12;ppd;8,82096631716217e+04
dictsaad_all;Comunidad Foral de Navarra;2025-01;ppd;8,82999480076837e+04
dictsaad_all;Comunidad Foral de Navarra;2025-02;ppd;8,83902328437456e+04
dictsaad_all;Comunidad Foral de Navarra;2025-03;ppd;8,84805176798076e+04
dictsaad_all;Comunidad Foral de Navarra;2025-04;ppd;8,85708025158696e+04
dictsaad_all;Comunidad Foral de Navarra;2025-05;ppd;8,86610873519316e+04
dictsaad_all;Comunidad Foral de Navarra;2025-06;ppd;8,87513721879935e+04
dictsaad_all;Comunidad Foral de Navarra;2025-07;ppd;8,88416570240555e+04
dictsaad_all;Comunidad Foral de Navarra;2025-08;ppd;8,89319418601175e+04
dictsaad_all;Comunidad Foral de Navarra;2025-09;ppd;8,90222266961794e+04
dictsaad_all;Comunidad Foral de Navarra;2023-01;ppd_percent;1,30073582686246e+01
dictsaad_all;Comunidad Foral de Navarra;2023-02;ppd_percent;1,30174340772708e+01
dictsaad_all;Comunidad Foral de Navarra;2023-03;ppd_percent;1,30275098859169e+01
dictsaad_all;Comunidad Foral de Navarra;2023-04;ppd_percent;1,30375856945630e+01
dictsaad_all;Comunidad Foral de Navarra;2023-05;ppd_percent;1,30476615032091e+01
dictsaad_all;Comunidad Foral de Navarra;2023-06;ppd_percent;1,30577373118552e+01
dictsaad_all;Comunidad Foral de Navarra;2023-07;ppd_percent;1,30678131205013e+01
dictsaad_all;Comunidad Foral de Navarra;2023-08;ppd_percent;1,30778889291475e+01
dictsaad_all;Comunidad Foral de Navarra;2023-09;ppd_percent;1,30879647377936e+01
dictsaad_all;Comunidad Foral de Navarra;2023-10;ppd_percent;1,30980405464397e+01
dictsaad_all;Comunidad Foral de Navarra;2023-11;ppd_percent;1,31081163550858e+01
dictsaad_all;Comunidad Foral de Navarra;2023-12;ppd_percent;1,31181921637319e+01
dictsaad_all;Comunidad Foral de Navarra;2024-01;ppd_percent;1,31282679723780e+01
dictsaad_all;Comunidad Foral de Navarra;2024-02;ppd_percent;1,31383437810242e+01
dictsaad_all;Comunidad Foral de Navarra;2024-03;ppd_percent;1,31484195896703e+01
dictsaad_all;Comunidad Foral de Navarra;2024-04;ppd_percent;1,31584953983164e+01
dictsaad_all;Comunidad Foral de Navarra;2024-05;ppd_percent;1,31685712069625e+01
dictsaad_all;Comunidad Foral de Navarra;2024-06;ppd_percent;1,31786470156086e+01
dictsaad_all;Comunidad Foral de Navarra;2024-07;ppd_percent;1,31887228242547e+01
dictsaad_all;Comunidad Foral de Navarra;2024-08;ppd_percent;1,31987986329009e+01
dictsaad_all;Comunidad Foral de Navarra;2024-09;ppd_percent;1,32088744415470e+01
dictsaad_all;Comunidad Foral de Navarra;2024-10;ppd_percent;1,32189502501931e+01
dictsaad_all;Comunidad Foral de Navarra;2024-11;ppd_percent;1,32290260588392e+01
dictsaad_all;Comunidad Foral de Navarra;2024-12;ppd_percent;1,32391018674853e+01
dictsaad_all;Comunidad Foral de Navarra;2025-01;ppd_percent;1,32491776761314e+01
dictsaad_all;Comunidad Foral de Navarra;2025-02;ppd_percent;1,32592534847776e+01
dictsaad_all;Comunidad Foral de Navarra;2025-03;ppd_percent;1,32693292934237e+01
dictsaad_all;Comunidad Foral de Navarra;2025-04;ppd_percent;1,32794051020698e+01
dictsaad_all;Comunidad Foral de Navarra;2025-05;ppd_percent;1,32894809107159e+01
dictsaad_all;Comunidad Foral de Navarra;2025-06;ppd_percent;1,32995567193620e+01
dictsaad_all;Comunidad Foral de Navarra;2025-07;ppd_percent;1,33096325280081e+01
dictsaad_all;Comunidad Foral de Navarra;2025-08;ppd_percent;1,33197083366543e+01
dictsaad_all;Comunidad Foral de Navarra;2025-09;ppd_percent;1,33297841453004e+01
dictsaad_all;Comunidad Valenciana;2023-01;censo_total;5,02154792629804e+06
dictsaad_all;Comunidad Valenciana;2023-02;censo_total;5,02146162677080e+06
dictsaad_all;Comunidad Valenciana;2023-03;censo_total;5,02137532724356e+06
dictsaad_all;Comunidad Valenciana;2023-04;censo_total;5,02128902771632e+06
dictsaad_all;Comunidad Valenciana;2023-05;censo_total;5,02120272818908e+06
dictsaad_all;Comunidad Valenciana;2023-06;censo_total;5,02111642866184e+06
dictsaad_all;Comunidad Valenciana;2023-07;censo_total;5,02103012913460e+06
dictsaad_all;Comunidad Valenciana;2023-08;censo_total;5,02094382960736e+06
dictsaad_all;Comunidad Valenciana;2023-09;censo_total;5,02085753008011e+06
dictsaad_all;Comunidad Valenciana;2023-10;censo_total;5,02077123055287e+06
dictsaad_all;Comunidad Valenciana;2023-11;censo_total;5,02068493102563e+06
dictsaad_all;Comunidad Valenciana;2023-12;censo_total;5,02059863149839e+06
dictsaad_all;Comunidad Valenciana;2024-01;censo_total;5,02051233197115e+06
dictsaad_all;Comunidad Valenciana;2024-02;censo_total;5,02042603244391e+06
dictsaad_all;Comunidad Valenciana;2024-03;censo_total;5,02033973291667e+06
dictsaad_all;Comunidad Valenciana;2024-04;censo_total;5,02025343338943e+06
dictsaad_all;Comunidad Valenciana;2024-05;censo_total;5,02016713386219e+06
dictsaad_all;Comunidad Valenciana;2024-06;censo_total;5,02008083433494e+06
dictsaad_all;Comunidad Valenciana;2024-07;censo_total;5,01999453480770e+06
dictsaad_all;Comunidad Valenciana;2024-08;censo_total;5,01990823528046e+06
dictsaad_all;Comunidad Valenciana;2024-09;censo_total;5,01982193575322e+06
dictsaad_all;Comunidad Valenciana;2024-10;censo_total;5,01973563622598e+06
dictsaad_all;Comunidad Valenciana;2024-11;censo_total;5,01964933669874e+06
dictsaad_all;Comunidad Valenciana;2024-12;censo_total;5,01956303717150e+06
dictsaad_all;Comunidad Valenciana;2025-01;censo_total;5,01947673764426e+06
dictsaad_all;Comunidad Valenciana;2025-02;censo_total;5,01939043811701e+06
dictsaad_all;Comunidad Valenciana;2025-03;censo_total;5,01930413858977e+06
dictsaad_all;Comunidad Valenciana;2025-04;censo_total;5,01921783906253e+06
dictsaad_all;Comunidad Valenciana;2025-05;censo_total;5,01913153953529e+06
dictsaad_all;Comunidad Valenciana;2025-06;censo_total;5,01904524000805e+06
dictsaad_all;Comunidad Valenciana;2025-07;censo_total;5,01895894048081e+06
dictsaad_all;Comunidad Valenciana;2025-08;censo_total;5,01887264095357e+06
dictsaad_all;Comunidad Valenciana;2025-09;censo_total;5,01878634142633e+06
dictsaad_all;Comunidad Valenciana;2023-01;ppd;6,29378966426001e+05
dictsaad_all;Comunidad Valenciana;2023-02;ppd;6,30030082935055e+05
dictsaad_all;Comunidad Valenciana;2023-03;ppd;6,30681199444108e+05
dictsaad_all;Comunidad Valenciana;2023-04;ppd;6,31332315953161e+05
dictsaad_all;Comunidad Valenciana;2023-05;ppd;6,31983432462214e+05
dictsaad_all;Comunidad Valenciana;2023-06;ppd;6,32634548971267e+05
dictsaad_all;Comunidad Valenciana;2023-07;ppd;6,33285665480321e+05
dictsaad_all;Comunidad Valenciana;2023-08;ppd;6,33936781989374e+05
dictsaad_all;Comunidad Valenciana;2023-09;ppd;6,34587898498427e+05
dictsaad_all;Comunidad Valenciana;2023-10;ppd;6,35239015007480e+05
dictsaad_all;Comunidad Valenciana;2023-11;ppd;6,35890131516533e+05
dictsaad_all;Comunidad Valenciana;2023-12;ppd;6,36541248025587e+05
dictsaad_all;Comunidad Valenciana;2024-01;ppd;6,37192364534640e+05
dictsaad_all;Comunidad Valenciana;2024-02;ppd;6,37843481043693e+05
dictsaad_all;Comunidad Valenciana;2024-03;ppd;6,38494597552746e+05
dictsaad_all;Comunidad Valenciana;2024-04;ppd;6,39145714061799e+05
dictsaad_all;Comunidad Valenciana;2024-05;ppd;6,39796830570853e+05
dictsaad_all;Comunidad Valenciana;2024-06;ppd;6,40447947079906e+05
dictsaad_all;Comunidad Valenciana;2024-07;ppd;6,41099063588959e+05
dictsaad_all;Comunidad Valenciana;2024-08;ppd;6,41750180098012e+05
dictsaad_all;Comunidad Valenciana;2024-09;ppd;6,42401296607065e+05
dictsaad_all;Comunidad Valenciana;2024-10;ppd;6,43052413116119e+05
dictsaad_all;Comunidad Valenciana;2024-11;ppd;6,43703529625172e+05
dictsaad_all;Comunidad Valenciana;2024-12;ppd;6,44354646134225e+05
dictsaad_all;Comunidad Valenciana;2025-01;ppd;6,45005762643278e+05
dictsaad_all;Comunidad Valenciana;2025-02;ppd;6,45656879152331e+05
dictsaad_all;Comunidad Valenciana;2025-03;ppd;6,46307995661384e+05
dictsaad_all;Comunidad Valenciana;2025-04;ppd;6,46959112170438e+05
dictsaad_all;Comunidad Valenciana;2025-05;ppd;6,47610228679491e+05
dictsaad_all;Comunidad Valenciana;2025-06;ppd;6,48261345188544e+05
dictsaad_all;Comunidad Valenciana;2025-07;ppd;6,48912461697597e+05
dictsaad_all;Comunidad Valenciana;2025-08;ppd;6,49563578206650e+05
dictsaad_all;Comunidad Valenciana;2025-09;ppd;6,50214694715704e+05
dictsaad_all;Comunidad Valenciana;2023-01;ppd_percent;1,25242316644946e+01
dictsaad_all;Comunidad Valenciana;2023-02;ppd_percent;1,25372474744130e+01
dictsaad_all;Comunidad Valenciana;2023-03;ppd_percent;1,25502632843314e+01
dictsaad_all;Comunidad Valenciana;2023-04;ppd_percent;1,25632790942498e+01
dictsaad_all;Comunidad Valenciana;2023-05;ppd_percent;1,25762949041681e+01
dictsaad_all;Comunidad Valenciana;2023-06;ppd_percent;1,25893107140865e+01
dictsaad_all;Comunidad Valenciana;2023-07;ppd_percent;1,26023265240049e+01
dictsaad_all;Comunidad Valenciana;2023-08;ppd_percent;1,26153423339233e+01
dictsaad_all;Comunidad Valenciana;2023-09;ppd_percent;1,26283581438417e+01
dictsaad_all;Comunidad Valenciana;2023-10;ppd_percent;1,26413739537601e+01
dictsaad_all;Comunidad Valenciana;2023-11;ppd_percent;1,26543897636784e+01
dictsaad_all;Comunidad Valenciana;2023-12;ppd_percent;1,26674055735968e+01
dictsaad_all;Comunidad Valenciana;2024-01;ppd_percent;1,26804213835152e+01
dictsaad_all;Comunidad Valenciana;2024-02;ppd_percent;1,26934371934336e+01
dictsaad_all;Comunidad Valenciana;2024-03;ppd_percent;1,27064530033520e+01
dictsaad_all;Comunidad Valenciana;2024-04;ppd_percent;1,27194688132704e+01
dictsaad_all;Comunidad Valenciana;2024-05;ppd_percent;1,27324846231888e+01
dictsaad_all;Comunidad Valenciana;2024-06;ppd_percent;1,27455004331071e+01
dictsaad_all;Comunidad Valenciana;2024-07;ppd_percent;1,27585162430255e+01
dictsaad_all;Comunidad Valenciana;2024-08;ppd_percent;1,27715320529439e+01
dictsaad_all;Comunidad Valenciana;2024-09;ppd_percent;1,27845478628623e+01
dictsaad_all;Comunidad Valenciana;2024-10;ppd_percent;1,27975636727807e+01
dictsaad_all;Comunidad Valenciana;2024-11;ppd_percent;1,28105794826991e+01
dictsaad_all;Comunidad Valenciana;2024-12;ppd_percent;1,28235952926174e+01
dictsaad_all;Comunidad Valenciana;2025-01;ppd_percent;1,28366111025358e+01
dictsaad_all;Comunidad Valenciana;2025-02;ppd_percent;1,28496269124542e+01
dictsaad_all;Comunidad Valenciana;2025-03;ppd_percent;1,28626427223726e+01
dictsaad_all;Comunidad Valenciana;2025-04;ppd_percent;1,28756585322910e+01
dictsaad_all;Comunidad Valenciana;2025-05;ppd_percent;1,28886743422094e+01
dictsaad_all;Comunidad Valenciana;2025-06;ppd_percent;1,29016901521277e+01
dictsaad_all;Comunidad Valenciana;2025-07;ppd_percent;1,29147059620461e+01
dictsaad_all;Comunidad Valenciana;2025-08;ppd_percent;1,29277217719645e+01
dictsaad_all;Comunidad Valenciana;2025-09;ppd_percent;1,29407375818829e+01
dictsaad_all;Extremadura;2023-01;censo_total;1,05019845604305e+06
dictsaad_all;Extremadura;2023-02;censo_total;1,04973488657349e+06
dictsaad_all;Extremadura;2023-03;censo_total;1,04927131710393e+06
dictsaad_all;Extremadura;2023-04;censo_total;1,04880774763436e+06
dictsaad_all;Extremadura;2023-05;censo_total;1,04834417816480e+06
dictsaad_all;Extremadura;2023-06;censo_total;1,04788060869524e+06
dictsaad_all;Extremadura;2023-07;censo_total;1,04741703922568e+06
dictsaad_all;Extremadura;2023-08;censo_total;1,04695346975612e+06
dictsaad_all;Extremadura;2023-09;censo_total;1,04648990028656e+06
dictsaad_all;Extremadura;2023-10;censo_total;1,04602633081699e+06
dictsaad_all;Extremadura;2023-11;censo_total;1,04556276134743e+06
dictsaad_all;Extremadura;2023-12;censo_total;1,04509919187787e+06
dictsaad_all;Extremadura;2024-01;censo_total;1,04463562240831e+06
dictsaad_all;Extremadura;2024-02;censo_total;1,04417205293875e+06
dictsaad_all;Extremadura;2024-03;censo_total;1,04370848346919e+06
dictsaad_all;Extremadura;2024-04;censo_total;1,04324491399963e+06
dictsaad_all;Extremadura;2024-05;censo_total;1,04278134453006e+06
dictsaad_all;Extremadura;2024-06;censo_total;1,04231777506050e+06
dictsaad_all;Extremadura;2024-07;censo_total;1,04185420559094e+06
dictsaad_all;Extremadura;2024-08;censo_total;1,04139063612138e+06
dictsaad_all;Extremadura;2024-09;censo_total;1,04092706665182e+06
dictsaad_all;Extremadura;2024-10;censo_total;1,04046349718226e+06
dictsaad_all;Extremadura;2024-11;censo_total;1,03999992771270e+06
dictsaad_all;Extremadura;2024-12;censo_total;1,03953635824313e+06
dictsaad_all;Extremadura;2025-01;censo_total;1,03907278877357e+06
dictsaad_all;Extremadura;2025-02;censo_total;1,03860921930401e+06
dictsaad_all;Extremadura;2025-03;censo_total;1,03814564983445e+06
dictsaad_all;Extremadura;2025-04;censo_total;1,03768208036489e+06
dictsaad_all;Extremadura;2025-05;censo_total;1,03721851089533e+06
dictsaad_all;Extremadura;2025-06;censo_total;1,03675494142576e+06
dictsaad_all;Extremadura;2025-07;censo_total;1,03629137195620e+06
dictsaad_all;Extremadura;2025-08;censo_total;1,03582780248664e+06
dictsaad_all;Extremadura;2025-09;censo_total;1,03536423301708e+06
dictsaad_all;Extremadura;2023-01;ppd;1,47468810068560e+05
dictsaad_all;Extremadura;2023-02;ppd;1,47522115604243e+05
dictsaad_all;Extremadura;2023-03;ppd;1,47575421139926e+05
dictsaad_all;Extremadura;2023-04;ppd;1,47628726675609e+05
dictsaad_all;Extremadura;2023-05;ppd;1,47682032211292e+05
dictsaad_all;Extremadura;2023-06;ppd;1,47735337746975e+05
dictsaad_all;Extremadura;2023-07;ppd;1,47788643282659e+05
dictsaad_all;Extremadura;2023-08;ppd;1,47841948818342e+05
dictsaad_all;Extremadura;2023-09;ppd;1,47895254354025e+05
dictsaad_all;Extremadura;2023-10;ppd;1,47948559889708e+05
dictsaad_all;Extremadura;2023-11;ppd;1,48001865425391e+05
dictsaad_all;Extremadura;2023-12;ppd;1,48055170961074e+05
dictsaad_all;Extremadura;2024-01;ppd;1,48108476496758e+05
dictsaad_all;Extremadura;2024-02;ppd;1,48161782032441e+05
dictsaad_all;Extremadura;2024-03;ppd;1,48215087568124e+05
dictsaad_all;Extremadura;2024-04;ppd;1,48268393103807e+05
dictsaad_all;Extremadura;2024-05;ppd;1,48321698639490e+05
dictsaad_all;Extremadura;2024-06;ppd;1,48375004175173e+05
dictsaad_all;Extremadura;2024-07;ppd;1,48428309710856e+05
dictsaad_all;Extremadura;2024-08;ppd;1,48481615246540e+05
dictsaad_all;Extremadura;2024-09;ppd;1,48534920782223e+05
dictsaad_all;Extremadura;2024-10;ppd;1,48588226317906e+05
dictsaad_all;Extremadura;2024-11;ppd;1,48641531853589e+05
dictsaad_all;Extremadura;2024-12;ppd;1,48694837389272e+05
dictsaad_all;Extremadura;2025-01;ppd;1,48748142924955e+05
dictsaad_all;Extremadura;2025-02;ppd;1,48801448460638e+05
dictsaad_all;Extremadura;2025-03;ppd;1,48854753996322e+05
dictsaad_all;Extremadura;2025-04;ppd;1,48908059532005e+05
dictsaad_all;Extremadura;2025-05;ppd;1,48961365067688e+05
dictsaad_all;Extremadura;2025-06;ppd;1,49014670603371e+05
dictsaad_all;Extremadura;2025-07;ppd;1,49067976139054e+05
dictsaad_all;Extremadura;2025-08;ppd;1,49121281674737e+05
dictsaad_all;Extremadura;2025-09;ppd;1,49174587210420e+05
dictsaad_all;Extremadura;2023-01;ppd_percent;1,40271702694763e+01
dictsaad_all;Extremadura;2023-02;ppd_percent;1,40378001047240e+01
dictsaad_all;Extremadura;2023-03;ppd_percent;1,40484299399718e+01
dictsaad_all;Extremadura;2023-04;ppd_percent;1,40590597752196e+01
dictsaad_all;Extremadura;2023-05;ppd_percent;1,40696896104673e+01
dictsaad_all;Extremadura;2023-06;ppd_percent;1,40803194457151e+01
dictsaad_all;Extremadura;2023-07;ppd_percent;1,40909492809628e+01
dictsaad_all;Extremadura;2023-08;ppd_percent;1,41015791162106e+01
dictsaad_all;Extremadura;2023-09;ppd_percent;1,41122089514583e+01
dictsaad_all;Extremadura;2023-10;ppd_percent;1,41228387867061e+01
dictsaad_all;Extremadura;2023-11;ppd_percent;1,41334686219539e+01
dictsaad_all;Extremadura;2023-12;ppd_percent;1,41440984572016e+01
dictsaad_all;Extremadura;2024-01;ppd_percent;1,41547282924494e+01
dictsaad_all;Extremadura;2024-02;ppd_percent;1,41653581276971e+01
dictsaad_all;Extremadura;2024-03;ppd_percent;1,41759879629449e+01
dictsaad_all;Extremadura;2024-04;ppd_percent;1,41866177981927e+01
dictsaad_all;Extremadura;2024-05;ppd_percent;1,41972476334404e+01
dictsaad_all;Extremadura;2024-06;ppd_percent;1,42078774686882e+01
dictsaad_all;Extremadura;2024-07;ppd_percent;1,42185073039359e+01
dictsaad_all;Extremadura;2024-08;ppd_percent;1,42291371391837e+01
dictsaad_all;Extremadura;2024-09;ppd_percent;1,42397669744314e+01
dictsaad_all;Extremadura;2024-10;ppd_percent;1,42503968096792e+01
dictsaad_all;Extremadura;2024-11;ppd_percent;1,42610266449270e+01
dictsaad_all;Extremadura;2024-12;ppd_percent;1,42716564801747e+01
dictsaad_all;Extremadura;2025-01;ppd_percent;1,42822863154225e+01
dictsaad_all;Extremadura;2025-02;ppd_percent;1,42929161506702e+01
dictsaad_all;Extremadura;2025-03;ppd_percent;1,43035459859180e+01
dictsaad_all;Extremadura;2025-04;ppd_percent;1,43141758211658e+01
dictsaad_all;Extremadura;2025-05;ppd_percent;1,43248056564135e+01
dictsaad_all;Extremadura;2025-06;ppd_percent;1,43354354916613e+01
dictsaad_all;Extremadura;2025-07;ppd_percent;1,43460653269090e+01
dictsaad_all;Extremadura;2025-08;ppd_percent;1,43566951621568e+01
dictsaad_all;Extremadura;2025-09;ppd_percent;1,43673249974045e+01
dictsaad_all;Galicia;2023-01;censo_total;2,67457858741482e+06
dictsaad_all;Galicia;2023-02;censo_total;2,67386411195910e+06
dictsaad_all;Galicia;2023-03;censo_total;2,67314963650339e+06
dictsaad_all;Galicia;2023-04;censo_total;2,67243516104768e+06
dictsaad_all;Galicia;2023-05;censo_total;2,67172068559197e+06
dictsaad_all;Galicia;2023-06;censo_total;2,67100621013626e+06
dictsaad_all;Galicia;2023-07;censo_total;2,67029173468054e+06
dictsaad_all;Galicia;2023-08;censo_total;2,66957725922483e+06
dictsaad_all;Galicia;2023-09;censo_total;2,66886278376912e+06
dictsaad_all;Galicia;2023-10;censo_total;2,66814830831341e+06
dictsaad_all;Galicia;2023-11;censo_total;2,66743383285769e+06
dictsaad_all;Galicia;2023-12;censo_total;2,66671935740198e+06
dictsaad_all;Galicia;2024-01;censo_total;2,66600488194627e+06
dictsaad_all;Galicia;2024-02;censo_total;2,66529040649056e+06
dictsaad_all;Galicia;2024-03;censo_total;2,66457593103485e+06
dictsaad_all;Galicia;2024-04;censo_total;2,66386145557913e+06
dictsaad_all;Galicia;2024-05;censo_total;2,66314698012342e+06
dictsaad_all;Galicia;2024-06;censo_total;2,66243250466771e+06
dictsaad_all;Galicia;2024-07;censo_total;2,66171802921200e+06
dictsaad_all;Galicia;2024-08;censo_total;2,66100355375629e+06
dictsaad_all;Galicia;2024-09;censo_total;2,66028907830057e+06
dictsaad_all;Galicia;2024-10;censo_total;2,65957460284486e+06
dictsaad_all;Galicia;2024-11;censo_total;2,65886012738915e+06
dictsaad_all;Galicia;2024-12;censo_total;2,65814565193344e+06
dictsaad_all;Galicia;2025-01;censo_total;2,65743117647773e+06
dictsaad_all;Galicia;2025-02;censo_total;2,65671670102201e+06
dictsaad_all;Galicia;2025-03;censo_total;2,65600222556630e+06
dictsaad_all;Galicia;2025-04;censo_total;2,65528775011059e+06
dictsaad_all;Galicia;2025-05;censo_total;2,65457327465488e+06
dictsaad_all;Galicia;2025-06;censo_total;2,65385879919916e+06
dictsaad_all;Galicia;2025-07;censo_total;2,65314432374345e+06
dictsaad_all;Galicia;2025-08;censo_total;2,65242984828774e+06
dictsaad_all;Galicia;2025-09;censo_total;2,65171537283203e+06
dictsaad_all;Galicia;2023-01;ppd;4,64816552193382e+05
dictsaad_all;Galicia;2023-02;ppd;4,65209946714749e+05
dictsaad_all;Galicia;2023-03;ppd;4,65603341236116e+05
dictsaad_all;Galicia;2023-04;ppd;4,65996735757483e+05
dictsaad_all;Galicia;2023-05;ppd;4,66390130278851e+05
dictsaad_all;Galicia;2023-06;ppd;4,66783524800218e+05
dictsaad_all;Galicia;2023-07;ppd;4,67176919321585e+05
dictsaad_all;Galicia;2023-08;ppd;4,67570313842952e+05
dictsaad_all;Galicia;2023-09;ppd;4,67963708364320e+05
dictsaad_all;Galicia;2023-10;ppd;4,68357102885687e+05
dictsaad_all;Galicia;2023-11;ppd;4,68750497407054e+05
dictsaad_all;Galicia;2023-12;ppd;4,69143891928421e+05
dictsaad_all;Galicia;2024-01;ppd;4,69537286449789e+05
dictsaad_all;Galicia;2024-02;ppd;4,69930680971156e+05
dictsaad_all;Galicia;2024-03;ppd;4,70324075492523e+05
dictsaad_all;Galicia;2024-04;ppd;4,70717470013890e+05
dictsaad_all;Galicia;2024-05;ppd;4,71110864535257e+05
dictsaad_all;Galicia;2024-06;ppd;4,71504259056625e+05
dictsaad_all;Galicia;2024-07;ppd;4,71897653577992e+05
dictsaad_all;Galicia;2024-08;ppd;4,72291048099359e+05
dictsaad_all;Galicia;2024-09;ppd;4,72684442620726e+05
dictsaad_all;Galicia;2024-10;ppd;4,73077837142094e+05
dictsaad_all;Galicia;2024-11;ppd;4,73471231663461e+05
dictsaad_all;Galicia;2024-12;ppd;4,73864626184828e+05
dictsaad_all;Galicia;2025-01;ppd;4,74258020706195e+05
dictsaad_all;Galicia;2025-02;ppd;4,74651415227563e+05
dictsaad_all;Galicia;2025-03;ppd;4,75044809748930e+05
dictsaad_all;Galicia;2025-04;ppd;4,75438204270297e+05
dictsaad_all;Galicia;2025-05;ppd;4,75831598791664e+05
dictsaad_all;Galicia;2025-06;ppd;4,76224993313031e+05
dictsaad_all;Galicia;2025-07;ppd;4,76618387834399e+05
dictsaad_all;Galicia;2025-08;ppd;4,77011782355766e+05
dictsaad_all;Galicia;2025-09;ppd;4,77405176877133e+05
dictsaad_all;Galicia;2023-01;ppd_percent;1,73599603563779e+01
dictsaad_all;Galicia;2023-02;ppd_percent;1,73785761528233e+01
dictsaad_all;Galicia;2023-03;ppd_percent;1,73971919492687e+01
dictsaad_all;Galicia;2023-04;ppd_percent;1,74158077457141e+01
dictsaad_all;Galicia;2023-05;ppd_percent;1,74344235421595e+01
dictsaad_all;Galicia;2023-06;ppd_percent;1,74530393386048e+01
dictsaad_all;Galicia;2023-07;ppd_percent;1,74716551350502e+01
dictsaad_all;Galicia;2023-08;ppd_percent;1,74902709314956e+01
dictsaad_all;Galicia;2023-09;ppd_percent;1,75088867279410e+01
dictsaad_all;Galicia;2023-10;ppd_percent;1,75275025243864e+01
dictsaad_all;Galicia;2023-11;ppd_percent;1,75461183208318e+01
dictsaad_all;Galicia;2023-12;ppd_percent;1,75647341172771e+01
dictsaad_all;Galicia;2024-01;ppd_percent;1,75833499137225e+01
dictsaad_all;Galicia;2024-02;ppd_percent;1,76019657101679e+01
dictsaad_all;Galicia;2024-03;ppd_percent;1,76205815066133e+01
dictsaad_all;Galicia;2024-04;ppd_percent;1,76391973030587e+01
dictsaad_all;Galicia;2024-05;ppd_percent;1,76578130995041e+01
dictsaad_all;Galicia;2024-06;ppd_percent;1,76764288959494e+01
dictsaad_all;Galicia;2024-07;ppd_percent;1,76950446923948e+01
dictsaad_all;Galicia;2024-08;ppd_percent;1,77136604888402e+01
dictsaad_all;Galicia;2024-09;ppd_percent;1,77322762852856e+01
